#Data tag : 24v2 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
385986:10130,759:759,09/20/24 03:14:14,HLT_Mu0_L1DoubleMu_v12,469861.460829584,445895.722663939,61.3,HFET
385986:10130,760:760,09/20/24 03:14:37,HLT_Mu0_L1DoubleMu_v12,469615.183226528,445420.025865524,61.2,HFET
385986:10130,761:761,09/20/24 03:15:01,HLT_Mu0_L1DoubleMu_v12,469381.225442762,445249.386802902,61.2,HFET
385986:10130,762:762,09/20/24 03:15:24,HLT_Mu0_L1DoubleMu_v12,468778.751955344,444622.451984057,61.1,HFET
385986:10130,763:763,09/20/24 03:15:47,HLT_Mu0_L1DoubleMu_v12,469052.309450826,445350.660457775,61.2,HFET
385986:10130,764:764,09/20/24 03:16:11,HLT_Mu0_L1DoubleMu_v12,468019.280438335,445075.193561847,61.0,HFET
385986:10130,765:765,09/20/24 03:16:34,HLT_Mu0_L1DoubleMu_v12,475558.960692564,441438.983527853,62.0,HFET
385986:10130,766:766,09/20/24 03:16:57,HLT_Mu0_L1DoubleMu_v12,475094.485728864,446451.482779992,62.0,HFET
385986:10130,767:767,09/20/24 03:17:21,HLT_Mu0_L1DoubleMu_v12,474475.771772170,448073.828982953,61.9,HFET
385986:10130,768:768,09/20/24 03:17:44,HLT_Mu0_L1DoubleMu_v12,474230.215057535,448437.092400561,61.8,HFET
385986:10130,769:769,09/20/24 03:18:07,HLT_Mu0_L1DoubleMu_v12,473886.138290573,447707.242656675,61.8,HFET
385986:10130,770:770,09/20/24 03:18:30,HLT_Mu0_L1DoubleMu_v12,473902.098596393,447399.852641208,61.8,HFET
385986:10130,771:771,09/20/24 03:18:54,HLT_Mu0_L1DoubleMu_v12,474018.336939261,448358.439249626,61.8,HFET
385986:10130,772:772,09/20/24 03:19:17,HLT_Mu0_L1DoubleMu_v12,473566.421817928,447395.801107939,61.8,HFET
385986:10130,773:773,09/20/24 03:19:40,HLT_Mu0_L1DoubleMu_v12,473635.740974024,447923.683251133,61.8,HFET
385986:10130,774:774,09/20/24 03:20:04,HLT_Mu0_L1DoubleMu_v12,472925.948499575,447637.515978732,61.7,HFET
385986:10130,775:775,09/20/24 03:20:27,HLT_Mu0_L1DoubleMu_v12,472476.073164799,446947.556727072,61.6,HFET
385986:10130,776:776,09/20/24 03:20:50,HLT_Mu0_L1DoubleMu_v12,472172.596342238,446548.477635869,61.6,HFET
385986:10130,777:777,09/20/24 03:21:14,HLT_Mu0_L1DoubleMu_v12,471757.240913378,446600.922568218,61.5,HFET
385986:10130,778:778,09/20/24 03:21:37,HLT_Mu0_L1DoubleMu_v12,471407.764036783,440326.549916943,61.5,HFET
385986:10130,779:779,09/20/24 03:22:00,HLT_Mu0_L1DoubleMu_v12,471071.928335189,446723.327190145,61.4,HFET
385986:10130,780:780,09/20/24 03:22:24,HLT_Mu0_L1DoubleMu_v12,470423.934839890,445724.661929726,61.4,HFET
385986:10130,781:781,09/20/24 03:22:47,HLT_Mu0_L1DoubleMu_v12,470294.056141213,446411.393007216,61.3,HFET
385986:10130,782:782,09/20/24 03:23:10,HLT_Mu0_L1DoubleMu_v12,470007.139272569,445802.913153372,61.3,HFET
385986:10130,783:783,09/20/24 03:23:33,HLT_Mu0_L1DoubleMu_v12,468707.752637710,444743.758699067,61.1,HFET
385986:10130,784:784,09/20/24 03:23:57,HLT_Mu0_L1DoubleMu_v12,468352.636447597,444254.037267705,61.1,HFET
385986:10130,785:785,09/20/24 03:24:20,HLT_Mu0_L1DoubleMu_v12,467509.605770587,200794.058236398,61.0,HFET
385986:10130,786:786,09/20/24 03:24:43,HLT_Mu0_L1DoubleMu_v12,463203.450871774,441228.725460262,60.4,HFET
385986:10130,787:787,09/20/24 03:25:07,HLT_Mu0_L1DoubleMu_v12,469846.581037205,445632.535546350,61.3,HFET
385986:10130,788:788,09/20/24 03:25:30,HLT_Mu0_L1DoubleMu_v12,472230.995677126,445753.010832975,61.6,HFET
385986:10130,789:789,09/20/24 03:25:53,HLT_Mu0_L1DoubleMu_v12,469257.747086404,442093.174005759,61.2,HFET
385986:10130,790:790,09/20/24 03:26:17,HLT_Mu0_L1DoubleMu_v12,468851.391294137,443794.852951175,61.1,HFET
385986:10130,791:791,09/20/24 03:26:40,HLT_Mu0_L1DoubleMu_v12,468561.234523552,439458.439212666,61.1,HFET
385986:10130,792:792,09/20/24 03:27:03,HLT_Mu0_L1DoubleMu_v12,467708.602923470,444041.362956422,61.0,HFET
385986:10130,793:793,09/20/24 03:27:27,HLT_Mu0_L1DoubleMu_v12,476938.306141273,449905.159838607,62.2,HFET
385986:10130,794:794,09/20/24 03:27:50,HLT_Mu0_L1DoubleMu_v12,476618.109622474,450211.511929169,62.2,HFET
385986:10130,795:795,09/20/24 03:28:13,HLT_Mu0_L1DoubleMu_v12,476747.748298074,448617.016663836,62.2,HFET
385986:10130,796:796,09/20/24 03:28:37,HLT_Mu0_L1DoubleMu_v12,475770.598787761,448122.513557246,62.0,HFET
385986:10130,797:797,09/20/24 03:29:00,HLT_Mu0_L1DoubleMu_v12,475967.156388689,449560.355095744,62.1,HFET
385986:10130,798:798,09/20/24 03:29:23,HLT_Mu0_L1DoubleMu_v12,473793.179728581,448878.224300742,61.8,HFET
385986:10130,799:799,09/20/24 03:29:46,HLT_Mu0_L1DoubleMu_v12,472719.030585158,335971.645622132,61.7,HFET
385986:10130,800:800,09/20/24 03:30:10,HLT_Mu0_L1DoubleMu_v12,471692.001330396,446388.402028113,61.5,HFET
385986:10130,801:801,09/20/24 03:30:33,HLT_Mu0_L1DoubleMu_v12,468183.798644871,444328.952420185,61.1,HFET
385986:10130,802:802,09/20/24 03:30:56,HLT_Mu0_L1DoubleMu_v12,473784.819061271,446927.872659548,61.8,HFET
385986:10130,803:803,09/20/24 03:31:20,HLT_Mu0_L1DoubleMu_v12,472214.435723210,446394.821218540,61.6,HFET
385986:10130,804:804,09/20/24 03:31:43,HLT_Mu0_L1DoubleMu_v12,471710.641211248,439971.987237314,61.5,HFET
385986:10130,805:805,09/20/24 03:32:06,HLT_Mu0_L1DoubleMu_v12,471756.040797994,445714.431036485,61.5,HFET
385986:10130,806:806,09/20/24 03:32:30,HLT_Mu0_L1DoubleMu_v12,471851.399590754,446557.456617507,61.5,HFET
385986:10130,807:807,09/20/24 03:32:53,HLT_Mu0_L1DoubleMu_v12,472124.356618948,447507.521240544,61.6,HFET
385986:10130,808:808,09/20/24 03:33:16,HLT_Mu0_L1DoubleMu_v12,472485.873151378,447530.452083420,61.6,HFET
385986:10130,809:809,09/20/24 03:33:40,HLT_Mu0_L1DoubleMu_v12,472695.151156186,447034.101976825,61.6,HFET
385986:10130,810:810,09/20/24 03:34:03,HLT_Mu0_L1DoubleMu_v12,472870.549043550,446491.213425153,61.7,HFET
385986:10130,811:811,09/20/24 03:34:26,HLT_Mu0_L1DoubleMu_v12,472499.592968752,447711.132543336,61.6,HFET
385986:10130,812:812,09/20/24 03:34:49,HLT_Mu0_L1DoubleMu_v12,473394.103270992,447432.137938374,61.7,HFET
385986:10130,813:813,09/20/24 03:35:13,HLT_Mu0_L1DoubleMu_v12,471309.445505537,446321.464752419,61.5,HFET
385986:10130,814:814,09/20/24 03:35:36,HLT_Mu0_L1DoubleMu_v12,471672.681520692,443660.181051964,61.5,HFET
385986:10130,815:815,09/20/24 03:35:59,HLT_Mu0_L1DoubleMu_v12,472298.874694762,447961.808178663,61.6,HFET
385986:10130,816:816,09/20/24 03:36:23,HLT_Mu0_L1DoubleMu_v12,471659.041984074,446794.957614894,61.5,HFET
385986:10130,817:817,09/20/24 03:36:46,HLT_Mu0_L1DoubleMu_v12,471570.282597140,440296.724254923,61.5,HFET
385986:10130,818:818,09/20/24 03:37:09,HLT_Mu0_L1DoubleMu_v12,470873.729893910,446253.800134695,61.4,HFET
385986:10130,819:819,09/20/24 03:37:33,HLT_Mu0_L1DoubleMu_v12,470634.852865856,445328.661611885,61.4,HFET
385986:10130,820:820,09/20/24 03:37:56,HLT_Mu0_L1DoubleMu_v12,470805.691133954,447254.300600566,61.4,HFET
385986:10130,821:821,09/20/24 03:38:19,HLT_Mu0_L1DoubleMu_v12,469864.860473846,445535.532634522,61.3,HFET
385986:10130,822:822,09/20/24 03:38:43,HLT_Mu0_L1DoubleMu_v12,469999.419212925,445602.517152633,61.3,HFET
385986:10130,823:823,09/20/24 03:39:06,HLT_Mu0_L1DoubleMu_v12,470260.456187226,446541.828123331,61.3,HFET
385986:10130,824:824,09/20/24 03:39:29,HLT_Mu0_L1DoubleMu_v12,470233.657160146,446885.412850077,61.3,HFET
385986:10130,825:825,09/20/24 03:39:53,HLT_Mu0_L1DoubleMu_v12,469681.422223004,445388.595821287,61.3,HFET
385986:10130,826:826,09/20/24 03:40:16,HLT_Mu0_L1DoubleMu_v12,468869.230825003,446292.059857854,61.1,HFET
385986:10130,827:827,09/20/24 03:40:39,HLT_Mu0_L1DoubleMu_v12,468494.354919410,446078.648035804,61.1,HFET
385986:10130,828:828,09/20/24 03:41:03,HLT_Mu0_L1DoubleMu_v12,477415.580970417,449272.018072825,62.3,HFET
385986:10130,829:829,09/20/24 03:41:26,HLT_Mu0_L1DoubleMu_v12,476571.430458780,450171.958611373,62.2,HFET
385986:10130,830:830,09/20/24 03:41:49,HLT_Mu0_L1DoubleMu_v12,475727.238987573,416314.391021636,62.0,HFET
385986:10130,831:831,09/20/24 03:42:12,HLT_Mu0_L1DoubleMu_v12,475406.602562998,373781.276887657,62.0,HFET
385986:10130,832:832,09/20/24 03:42:36,HLT_Mu0_L1DoubleMu_v12,474568.131505257,448507.802533359,61.9,HFET
385986:10130,833:833,09/20/24 03:42:59,HLT_Mu0_L1DoubleMu_v12,474567.050991815,448694.908940607,61.9,HFET
385986:10130,834:834,09/20/24 03:43:22,HLT_Mu0_L1DoubleMu_v12,473997.217366077,328815.874963334,61.8,HFET
385986:10130,835:835,09/20/24 03:43:46,HLT_Mu0_L1DoubleMu_v12,473395.983315228,41728.033354702,61.7,HFET
385986:10130,836:836,09/20/24 03:44:09,HLT_Mu0_L1DoubleMu_v12,473348.743824624,446355.001701158,61.7,HFET
385986:10130,837:837,09/20/24 03:44:32,HLT_Mu0_L1DoubleMu_v12,472756.110464163,446946.712181023,61.7,HFET
385986:10130,838:838,09/20/24 03:44:56,HLT_Mu0_L1DoubleMu_v12,470340.855726042,446657.981524817,61.3,HFET
385986:10130,839:839,09/20/24 03:45:19,HLT_Mu0_L1DoubleMu_v12,468447.635615337,445003.872479138,61.1,HFET
385986:10130,840:840,09/20/24 03:45:42,HLT_Mu0_L1DoubleMu_v12,471170.767052966,447300.733277214,61.4,HFET
385986:10130,841:841,09/20/24 03:46:06,HLT_Mu0_L1DoubleMu_v12,471117.567125820,446693.881259649,61.4,HFET
385986:10130,842:842,09/20/24 03:46:29,HLT_Mu0_L1DoubleMu_v12,469745.582111736,446093.790916187,61.3,HFET
385986:10130,843:843,09/20/24 03:46:52,HLT_Mu0_L1DoubleMu_v12,468141.078633156,445307.445840049,61.1,HFET
385986:10130,844:844,09/20/24 03:47:15,HLT_Mu0_L1DoubleMu_v12,467452.046106872,155355.382050127,61.0,HFET
385986:10130,845:845,09/20/24 03:47:39,HLT_Mu0_L1DoubleMu_v12,466274.138182192,437730.391119712,60.8,HFET
385986:10130,846:846,09/20/24 03:48:02,HLT_Mu0_L1DoubleMu_v12,465293.508746861,443476.734254918,60.7,HFET
385986:10130,847:847,09/20/24 03:48:25,HLT_Mu0_L1DoubleMu_v12,455830.288470259,437250.124898192,59.4,HFET
385986:10130,848:848,09/20/24 03:48:49,HLT_Mu0_L1DoubleMu_v12,461566.667975724,441446.171392514,60.2,HFET
385986:10130,849:849,09/20/24 03:49:12,HLT_Mu0_L1DoubleMu_v12,470872.410176583,445676.161282886,61.4,HFET
385986:10130,850:850,09/20/24 03:49:35,HLT_Mu0_L1DoubleMu_v12,481733.256157726,450611.267902394,62.8,HFET
385986:10130,851:851,09/20/24 03:49:59,HLT_Mu0_L1DoubleMu_v12,481322.020442359,448670.022759073,62.8,HFET
385986:10130,852:852,09/20/24 03:50:22,HLT_Mu0_L1DoubleMu_v12,481158.101883920,344426.456671264,62.8,HFET
385986:10130,853:853,09/20/24 03:50:45,HLT_Mu0_L1DoubleMu_v12,480827.265707368,452055.903202766,62.7,HFET
385986:10130,854:854,09/20/24 03:51:09,HLT_Mu0_L1DoubleMu_v12,480141.352661891,451228.467693904,62.6,HFET
385986:10130,855:855,09/20/24 03:51:32,HLT_Mu0_L1DoubleMu_v12,481255.421001672,451532.614281543,62.8,HFET
385986:10130,856:856,09/20/24 03:51:55,HLT_Mu0_L1DoubleMu_v12,480708.306829900,451076.457403067,62.7,HFET
385986:10130,857:857,09/20/24 03:52:19,HLT_Mu0_L1DoubleMu_v12,480893.544844222,450664.907614341,62.7,HFET
385986:10130,858:858,09/20/24 03:52:42,HLT_Mu0_L1DoubleMu_v12,480625.307177617,444626.041318113,62.7,HFET
385986:10130,859:859,09/20/24 03:53:05,HLT_Mu0_L1DoubleMu_v12,480388.189772666,451807.226797881,62.7,HFET
385986:10130,860:860,09/20/24 03:53:28,HLT_Mu0_L1DoubleMu_v12,480002.793811263,450865.437228011,62.6,HFET
385986:10130,861:861,09/20/24 03:53:52,HLT_Mu0_L1DoubleMu_v12,480347.830670533,449131.399958781,62.6,HFET
385986:10130,862:862,09/20/24 03:54:15,HLT_Mu0_L1DoubleMu_v12,479634.038084533,451800.734609495,62.6,HFET
385986:10130,863:863,09/20/24 03:54:38,HLT_Mu0_L1DoubleMu_v12,479643.437486524,451620.320589507,62.6,HFET
385986:10130,864:864,09/20/24 03:55:02,HLT_Mu0_L1DoubleMu_v12,479269.162048219,450491.545140654,62.5,HFET
385986:10130,865:865,09/20/24 03:55:25,HLT_Mu0_L1DoubleMu_v12,478973.644489188,448515.893595643,62.5,HFET
385986:10130,866:866,09/20/24 03:55:48,HLT_Mu0_L1DoubleMu_v12,479228.322080741,450464.570558459,62.5,HFET
385986:10130,867:867,09/20/24 03:56:12,HLT_Mu0_L1DoubleMu_v12,479031.004270205,450072.959621114,62.5,HFET
385986:10130,868:868,09/20/24 03:56:35,HLT_Mu0_L1DoubleMu_v12,478536.249535215,451346.254108270,62.4,HFET
385986:10130,869:869,09/20/24 03:56:58,HLT_Mu0_L1DoubleMu_v12,478655.728599215,451839.739380227,62.4,HFET
385986:10130,870:870,09/20/24 03:57:21,HLT_Mu0_L1DoubleMu_v12,478166.773739255,451283.718191434,62.4,HFET
385986:10130,871:871,09/20/24 03:57:45,HLT_Mu0_L1DoubleMu_v12,476829.667436915,444144.401478342,62.2,HFET
385986:10130,872:872,09/20/24 03:58:08,HLT_Mu0_L1DoubleMu_v12,476821.667213816,450588.196319402,62.2,HFET
385986:10130,873:873,09/20/24 03:58:31,HLT_Mu0_L1DoubleMu_v12,475642.919617963,449491.321285276,62.0,HFET
385986:10130,874:874,09/20/24 03:58:55,HLT_Mu0_L1DoubleMu_v12,474527.171935836,449719.514773376,61.9,HFET
385986:10130,875:875,09/20/24 03:59:18,HLT_Mu0_L1DoubleMu_v12,473956.977865886,449054.940744049,61.8,HFET
385986:10130,876:876,09/20/24 03:59:41,HLT_Mu0_L1DoubleMu_v12,473260.824928054,448595.304571051,61.7,HFET
385986:10130,877:877,09/20/24 04:00:05,HLT_Mu0_L1DoubleMu_v12,473123.786496643,448879.943316757,61.7,HFET
385986:10130,878:878,09/20/24 04:00:28,HLT_Mu0_L1DoubleMu_v12,472585.552359521,446638.367086256,61.6,HFET
385986:10130,879:879,09/20/24 04:00:51,HLT_Mu0_L1DoubleMu_v12,472171.476507610,447180.653406237,61.6,HFET
385986:10130,880:880,09/20/24 04:01:15,HLT_Mu0_L1DoubleMu_v12,471395.724380948,446787.906628078,61.5,HFET
385986:10130,881:881,09/20/24 04:01:38,HLT_Mu0_L1DoubleMu_v12,470813.290772464,446846.359366307,61.4,HFET
385986:10130,882:882,09/20/24 04:02:01,HLT_Mu0_L1DoubleMu_v12,470534.613330804,445530.220140532,61.4,HFET
