#Data tag : 24v2 , Norm tag: composite
+--------------+-------------------+------+------+---------------------+---------------------+
| run:fill     | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
+-------+------+-------+-------+-----------------------+-----------------------+
| 74    | 143  | 92395 | 92390 | 40280812108.306915283 | 37749707074.362556458 |
+-------+------+-------+-------+-----------------------+-----------------------+

Warning: problems found in merging -i and --normtag selections:
  in run 384579 [[31, 570]] is not a superset of [[33, 571]]
  in run 384614 [[33, 1289]] is not a superset of [[35, 1290]]
  in run 384981 [[28, 2132]] is not a superset of [[30, 372], [374, 649], [651, 1212], [1215, 1839], [1841, 2136]]
  in run 385012 [[47, 323]] is not a superset of [[49, 324]]
  in run 385618 [[30, 79], [81, 152], [157, 204]] is not a superset of [[32, 194]]
#Check JSON:
#(run,ls) in json but not in results: []
