#Data tag : 24v1 , Norm tag: onlineresult
+-------------+-------------------+------+------+---------------------+---------------------+
| run:fill    | time              | nls  | ncms | delivered(/ub)      | recorded(/ub)       |
| 322625:7145 | 09/10/18 03:32:11 | 1107 | 1107 | 346486234.154703975 | 333903240.492383242 |
| 322633:7145 | 09/10/18 10:51:35 | 249  | 249  | 53374729.560264967  | 51675063.148570545  |
| 323414:7213 | 09/24/18 01:51:16 | 39   | 39   | 7159619.118293613   | 6606246.765108492   |
| 323423:7213 | 09/24/18 05:01:48 | 134  | 134  | 23298972.809120294  | 22384854.073184539  |
| 323470:7217 | 09/24/18 13:47:52 | 228  | 228  | 87475496.363610998  | 83195614.404983297  |
| 323471:7217 | 09/24/18 15:18:19 | 232  | 232  | 81062574.474579617  | 76014614.131497666  |
| 323472:7217 | 09/24/18 16:50:41 | 64   | 64   | 20498576.286984093  | 19449958.141095556  |
| 323473:7217 | 09/24/18 17:40:43 | 202  | 202  | 57764197.032080710  | 55012687.074590698  |
| 323474:7217 | 09/24/18 19:42:21 | 352  | 352  | 81248291.031730115  | 78647038.662912890  |
| 323475:7217 | 09/24/18 22:00:43 | 77   | 77   | 14986741.387849789  | 14362114.764193997  |
| 323487:7218 | 09/25/18 03:28:20 | 455  | 455  | 163661396.808666199 | 157263537.881176710 |
| 323488:7218 | 09/25/18 06:30:08 | 748  | 748  | 195554672.249209762 | 188466249.965957820 |
| 323492:7218 | 09/25/18 11:45:44 | 28   | 28   | 6108000.063925372   | 5872906.271908450   |
| 323493:7218 | 09/25/18 11:58:38 | 140  | 140  | 28605005.907856159  | 27662696.502254393  |
| 323495:7218 | 09/25/18 12:54:32 | 187  | 187  | 33984376.552062683  | 32731088.665554572  |
| 323524:7221 | 09/25/18 22:36:21 | 530  | 530  | 180668691.456737876 | 174028360.080762327 |
| 323525:7221 | 09/26/18 02:05:25 | 1122 | 1122 | 255632638.896211982 | 246374005.517076641 |
| 323526:7221 | 09/26/18 09:22:44 | 466  | 466  | 67972149.125647932  | 66391219.076263949  |
| 323693:7234 | 09/29/18 01:47:31 | 113  | 113  | 42724848.027244762  | 40298299.469262108  |
| 323696:7234 | 09/29/18 02:33:10 | 257  | 257  | 93759864.040564120  | 89437037.358645484  |
| 323702:7234 | 09/29/18 08:56:35 | 808  | 808  | 151954072.559278339 | 147687160.969874382 |
| 323725:7236 | 09/29/18 18:38:40 | 326  | 326  | 124974112.103076711 | 119285154.743598372 |
| 323726:7236 | 09/29/18 20:49:58 | 53   | 53   | 18588253.082991209  | 14691986.041529976  |
| 323727:7236 | 09/29/18 21:13:06 | 986  | 986  | 261900206.618246168 | 252998400.446314871 |
| 323755:7239 | 09/30/18 11:17:44 | 929  | 929  | 310308049.478327572 | 298798984.602990746 |
| 323775:7240 | 09/30/18 19:49:19 | 129  | 129  | 49393511.193545401  | 47045679.910225309  |
| 323778:7240 | 09/30/18 20:41:27 | 934  | 934  | 285213389.529090285 | 273153102.307335675 |
| 323790:7242 | 10/01/18 07:35:03 | 895  | 895  | 291151464.538509190 | 278895668.264970303 |
| 323794:7242 | 10/01/18 13:29:18 | 68   | 68   | 16928693.743149083  | 16210290.745884854  |
| 323841:7245 | 10/01/18 23:32:03 | 463  | 463  | 163597081.961310238 | 156123002.067627490 |
| 323857:7245 | 10/02/18 02:35:31 | 357  | 357  | 99735484.159987256  | 96330019.988633111  |
| 323940:7252 | 10/03/18 01:12:48 | 1485 | 1485 | 442628428.254397452 | 423309214.860967100 |
| 323954:7252 | 10/03/18 11:06:38 | 77   | 77   | 15863668.188867608  | 15305863.029964125  |
| 323976:7253 | 10/03/18 14:01:35 | 44   | 44   | 15807729.111892575  | 14472678.691387018  |
| 323978:7253 | 10/03/18 14:23:02 | 68   | 68   | 27267287.165411085  | 22059076.362596601  |
| 323980:7253 | 10/03/18 14:51:36 | 194  | 194  | 71680271.437995970  | 68147676.986508697  |
| 323983:7253 | 10/03/18 16:11:59 | 184  | 184  | 60123033.564970098  | 57193012.896300815  |
| 323997:7253 | 10/03/18 17:30:40 | 498  | 498  | 135657427.041702479 | 129818219.125947252 |
| 324021:7256 | 10/04/18 01:48:39 | 759  | 759  | 265905265.939718664 | 253917182.646263212 |
| 324022:7256 | 10/04/18 06:50:16 | 554  | 554  | 133039237.198356017 | 128942224.905047476 |
| 324077:7259 | 10/04/18 22:20:57 | 699  | 699  | 253826363.844065070 | 244056337.153377891 |
| 324201:7264 | 10/06/18 23:58:20 | 1355 | 1355 | 380753208.896708667 | 365754873.992198348 |
| 324202:7264 | 10/07/18 08:48:52 | 238  | 238  | 40600674.535810441  | 39720394.772941098  |
| 324205:7264 | 10/07/18 10:31:04 | 160  | 160  | 23995594.344974313  | 23268073.884285364  |
| 324206:7264 | 10/07/18 11:38:15 | 133  | 133  | 18302360.944766790  | 17763257.107786871  |
| 324207:7264 | 10/07/18 12:44:25 | 33   | 33   | 4256431.937294518   | 4107698.001049689   |
| 324209:7264 | 10/07/18 13:02:20 | 142  | 142  | 16629690.760284357  | 16313373.850126406  |
| 324237:7265 | 10/07/18 21:29:59 | 204  | 204  | 79127091.009657502  | 75436218.228575438  |
| 324245:7266 | 10/08/18 01:31:07 | 1659 | 1659 | 437340042.550642967 | 420600298.446151793 |
| 324293:7270 | 10/08/18 23:08:15 | 2303 | 2303 | 535784409.199299335 | 517897457.723938823 |
| 324315:7271 | 10/09/18 16:26:19 | 200  | 200  | 74975526.150525704  | 70782100.623568028  |
| 324318:7271 | 10/09/18 17:53:42 | 331  | 331  | 104937795.572006941 | 100491000.056040779 |
| 324420:7274 | 10/11/18 00:24:58 | 625  | 625  | 210915480.193381250 | 200993691.244493544 |
| 324729:7308 | 10/16/18 09:28:04 | 193  | 193  | 15637081.035343952  | 15108588.805334501  |
| 324747:7309 | 10/16/18 12:56:26 | 1072 | 1072 | 324673084.833711922 | 309935238.895125568 |
| 324764:7309 | 10/16/18 19:54:47 | 143  | 143  | 31444531.568041690  | 30332915.113983445  |
| 324765:7309 | 10/16/18 20:52:50 | 478  | 478  | 91340042.208823696  | 88506009.698756754  |
| 324769:7309 | 10/16/18 23:59:46 | 328  | 328  | 48543517.510467388  | 47309397.597608663  |
| 324772:7309 | 10/17/18 02:48:01 | 165  | 165  | 19428901.933967680  | 19017504.170613386  |
| 324785:7310 | 10/17/18 06:16:28 | 560  | 560  | 186763593.207897931 | 179533077.264288574 |
| 324791:7310 | 10/17/18 10:04:48 | 1217 | 1217 | 255084021.573644280 | 247106158.582502246 |
| 324835:7314 | 10/17/18 22:30:15 | 254  | 254  | 95237222.909276843  | 86170234.710736394  |
| 324840:7314 | 10/18/18 00:41:16 | 90   | 90   | 30442084.697602902  | 27863782.331110734  |
| 324841:7314 | 10/18/18 01:18:35 | 1343 | 1343 | 314512741.920020938 | 303482771.795115650 |
| 324846:7314 | 10/18/18 10:06:07 | 515  | 515  | 71531841.002033636  | 69424339.341550916  |
| 324878:7315 | 10/18/18 16:07:08 | 1739 | 1739 | 422889581.248551488 | 407845023.973695338 |
| 324897:7317 | 10/19/18 06:41:04 | 141  | 141  | 53537475.745665446  | 50505271.624299355  |
| 324970:7320 | 10/19/18 15:42:39 | 2178 | 2178 | 499484334.439254284 | 480907667.572451115 |
| 324980:7321 | 10/20/18 08:16:24 | 2286 | 2286 | 544054936.884831667 | 521957978.629751086 |
| 324997:7324 | 10/21/18 04:34:59 | 115  | 115  | 42651364.299878657  | 38685484.353514932  |
| 324998:7324 | 10/21/18 05:23:15 | 361  | 361  | 121704968.449201301 | 114705387.995638475 |
| 324999:7324 | 10/21/18 07:47:05 | 14   | 14   | 4216487.912686308   | 3889736.820424321   |
| 325000:7324 | 10/21/18 08:03:56 | 371  | 371  | 98830548.784251466  | 95257460.418533415  |
| 325001:7324 | 10/21/18 10:29:40 | 593  | 593  | 124670727.866281539 | 120386710.333017141 |
| 325022:7328 | 10/21/18 21:10:37 | 1463 | 1463 | 418354450.026274800 | 404868088.791960716 |
| 325057:7331 | 10/22/18 14:07:34 | 329  | 329  | 122098028.567690715 | 115733794.236154214 |
| 325097:7333 | 10/22/18 21:19:16 | 54   | 54   | 20409002.434238777  | 17780415.129431143  |
| 325098:7333 | 10/22/18 21:46:04 | 8    | 8    | 3182244.848229439   | 2004861.035854604   |
| 325099:7333 | 10/22/18 21:50:54 | 387  | 387  | 146093342.337134868 | 139686032.441235870 |
| 325100:7333 | 10/23/18 00:24:31 | 252  | 252  | 78750660.721690536  | 74834224.056856543  |
| 325101:7333 | 10/23/18 02:07:46 | 482  | 482  | 123581225.980004147 | 119056395.888897985 |
| 325110:7333 | 10/23/18 05:48:35 | 14   | 14   | 2993436.092926193   | 2857347.981583503   |
| 325111:7333 | 10/23/18 05:56:28 | 18   | 18   | 4063691.140759690   | 3822614.998614945   |
| 325113:7333 | 10/23/18 06:34:57 | 112  | 112  | 23305225.927933332  | 21872498.555850197  |
| 325114:7333 | 10/23/18 07:25:41 | 7    | 7    | 1441287.659639719   | 1375978.083064392   |
| 325117:7333 | 10/23/18 07:39:08 | 531  | 531  | 88847624.571277812  | 86054473.552109599  |
| 325159:7334 | 10/23/18 14:38:01 | 208  | 208  | 65605602.585220613  | 61672073.678369127  |
